23.251.102.74 - - [12/Aug/2022:01:34:16 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:50:27 +0530] "-" 400 -
64.39.98.83 - - [12/Aug/2022:19:50:27 +0530] "-" 400 -
64.39.98.83 - - [12/Aug/2022:19:50:28 +0530] "-" 400 -
64.39.98.83 - - [12/Aug/2022:19:50:28 +0530] "-" 400 -
64.39.98.83 - - [12/Aug/2022:19:50:30 +0530] "-" 400 -
64.39.98.83 - - [12/Aug/2022:19:50:32 +0530] "-" 400 1960
64.39.98.83 - - [12/Aug/2022:19:50:33 +0530] "-" 400 -
64.39.98.83 - - [12/Aug/2022:19:50:33 +0530] "-" 400 -
64.39.98.83 - - [12/Aug/2022:19:50:34 +0530] "-" 400 -
64.39.98.83 - - [12/Aug/2022:19:50:34 +0530] "-" 400 -
64.39.98.83 - - [12/Aug/2022:19:50:34 +0530] "-" 400 -
64.39.98.83 - - [12/Aug/2022:19:50:38 +0530] "-" 400 -
64.39.98.83 - - [12/Aug/2022:19:50:39 +0530] "-" 400 -
64.39.98.83 - - [12/Aug/2022:19:50:44 +0530] "-" 400 -
64.39.98.83 - - [12/Aug/2022:19:50:45 +0530] "-" 400 -
64.39.98.83 - - [12/Aug/2022:19:50:46 +0530] "-" 400 -
64.39.98.83 - - [12/Aug/2022:19:50:51 +0530] "GET / HTTP/1.0" 404 685
64.39.98.83 - - [12/Aug/2022:19:50:52 +0530] "GET / HTTP/1.0" 404 685
64.39.98.83 - - [12/Aug/2022:19:50:55 +0530] "GET /r1h78I8y6yEq.html HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:50:55 +0530] "GET /crossdomain.xml HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:50:56 +0530] "GET /. HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:50:57 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:03 +0530] "GET /wp-includes/js/jquery/jquery.schedule.js HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:04 +0530] "GET /wp-includes/js/wp-lists.js HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:04 +0530] "GET /wp-includes/js/colorpicker.js HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:04 +0530] "GET /wp-content/plugins/akismet/akismet.gif HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:04 +0530] "GET /wp-content/plugins/akismet/akismet.php HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:05 +0530] "GET /wp-includes/images/smilies/icon_eek.gif HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:05 +0530] "GET /wp-includes/js/crop/cropper.js HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:05 +0530] "GET /wp-content/themes/default/screenshot.png HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:05 +0530] "GET /wp-includes/images/smilies/icon_neutral.gif HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:05 +0530] "-" 400 -
64.39.98.83 - - [12/Aug/2022:19:51:06 +0530] "GET /wp-includes/images/smilies/icon_surprised.gif HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:06 +0530] "GET /media/system/js/core.js HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:06 +0530] "GET /media/system/js/calendar.js HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:06 +0530] "GET /media/system/js/modal.js HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:07 +0530] "GET /images/joomla_logo_black.jpg HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:07 +0530] "GET /images/joomla_black.jpg HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:07 +0530] "GET /images/joomla_black.png HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:07 +0530] "GET /images/banners/shop-ad.jpg HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:07 +0530] "GET /images/banners/white.png HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:08 +0530] "GET /libraries/simplepie/idn/LICENCE HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:08 +0530] "GET /libraries/vendor/simplepie/simplepie/idn/LICENCE HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:08 +0530] "GET /misc/drupal.js HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:08 +0530] "GET /core/misc/drupal.js HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:09 +0530] "GET /themes/chameleon/marvin/bullet.png HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:09 +0530] "GET /themes/pushbutton/arrow-up-visited.png HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:09 +0530] "GET /misc/throbber.gif HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:09 +0530] "GET /misc/watchdog-error.png HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:10 +0530] "GET /misc/menu-expanded.png HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:10 +0530] "GET /misc/arrow-asc.png HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:10 +0530] "GET /core/themes/chameleon/marvin/bullet.png HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:10 +0530] "GET /core/themes/pushbutton/arrow-up-visited.png HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:11 +0530] "GET /core/misc/throbber.gif HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:11 +0530] "GET /core/misc/watchdog-error.png HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:11 +0530] "GET /core/misc/menu-expanded.png HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:11 +0530] "GET /core/misc/arrow-asc.png HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:12 +0530] "GET /core/misc/throbber-active.gif HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:12 +0530] "GET /core/misc/druplicon.png HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:12 +0530] "GET /core/themes/seven/screenshot.png HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:12 +0530] "GET /core/themes/bartik/screenshot.png HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:13 +0530] "GET /SERVICE/ HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:13 +0530] "GET /APIs/ HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:13 +0530] "GET /Service/ HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:13 +0530] "GET /ws/ HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:14 +0530] "GET /service/ HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:14 +0530] "GET /wsdl/ HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:14 +0530] "GET /WebService/ HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:14 +0530] "GET /WS/ HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:14 +0530] "GET /WSDL/ HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:15 +0530] "GET /solr/admin/cores?indexInfo=false&wt=xml HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:16 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:16 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:16 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:16 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:16 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:16 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:16 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:16 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:16 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:16 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:16 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:16 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:16 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:16 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:16 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:16 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:16 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:16 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:16 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:16 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:16 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:16 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:16 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:16 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:17 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:17 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:17 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:17 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:17 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:17 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:17 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:17 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:17 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:17 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:17 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:17 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:17 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:17 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:17 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:17 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:17 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:17 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:17 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:17 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:17 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:17 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:17 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:17 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:18 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:18 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:18 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:18 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:18 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:18 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:18 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:18 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:18 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:18 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:18 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:18 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:18 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:18 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:18 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:19 +0530] "GET / HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:20 +0530] "GET /?%27%3bqxss(document.cookie)%3b%27 HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:20 +0530] "GET null HTTP/1.1" 400 2086
64.39.98.83 - - [12/Aug/2022:19:51:20 +0530] "GET /%22onmouseover%3Dalert%289%29%3B%22 HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:20 +0530] "GET /%253Cimg%2520src%253Dhttp%253A%252f%252flocalhost%252f1.gif%2520onload%253Dalert%25289%2529%253E HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:20 +0530] "GET //%22%3e%3cimg%20src%3dq%20onerror%3dalert(9)%3e HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:20 +0530] "GET /%3cscript%3e_q_q=%27%29%28%27%3c/script%3e HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:20 +0530] "GET /%27%3bqxss(document.cookie)%3b%27 HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:20 +0530] "GET null HTTP/1.1" 400 2106
64.39.98.83 - - [12/Aug/2022:19:51:20 +0530] "GET //z--%3E%3Cqss%3E HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:20 +0530] "GET //qss';qxss(document.cookie);' HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:20 +0530] "GET //%27%20onmouseover%3D%27alert%289%29%3B%27 HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:20 +0530] "GET null HTTP/1.1" 400 2030
64.39.98.83 - - [12/Aug/2022:19:51:20 +0530] "GET null HTTP/1.1" 400 2092
64.39.98.83 - - [12/Aug/2022:19:51:21 +0530] "GET //%22%20qss%3D%22QssAttrValue HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:22 +0530] "GET /admin/ HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:22 +0530] "GET /admin.jsp HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:22 +0530] "GET /administration/ HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:22 +0530] "GET /admin.php HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:22 +0530] "GET /adm/ HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:22 +0530] "GET /admin.aspx HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:22 +0530] "GET /. HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:22 +0530] "GET /%27 HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:22 +0530] "GET /CVS/Entries HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:22 +0530] "GET /icons/small/ HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:22 +0530] "GET /INSTALL HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:22 +0530] "GET /../ HTTP/1.1" 400 798
64.39.98.83 - - [12/Aug/2022:19:51:22 +0530] "GET /common/ HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:22 +0530] "GET /config/ HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:22 +0530] "GET /css/ HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:22 +0530] "GET /docs/ HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:22 +0530] "GET /external/ HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:22 +0530] "GET /history/ HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:22 +0530] "GET /include/ HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:23 +0530] "GET /js/ HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:23 +0530] "GET /lib/ HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:23 +0530] "GET /test.php HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:23 +0530] "GET /test.jsp HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:23 +0530] "GET /test.aspx HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:23 +0530] "GET /BUGS HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:23 +0530] "GET /bin/ HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:23 +0530] "GET /ChangeLog HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:23 +0530] "GET /ChangeLog.txt HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:23 +0530] "GET /CHANGELOG HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:23 +0530] "GET /CHANGELOG.txt HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:23 +0530] "GET /functions/ HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:23 +0530] "GET /image/ HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:23 +0530] "GET /db/ HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:23 +0530] "GET /images/ HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:23 +0530] "GET /install/ HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:23 +0530] "GET /includes/ HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:23 +0530] "GET /jsp/ HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:23 +0530] "GET /backup/ HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:23 +0530] "GET /cache/ HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:23 +0530] "GET /classes/ HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:23 +0530] "GET /core/ HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:23 +0530] "GET /_core/ HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:23 +0530] "GET /data/ HTTP/1.1" 404 685
64.39.98.83 - - [12/Aug/2022:19:51:23 +0530] "GET /errors/ HTTP/1.1" 404 685
