185.7.214.104 - - [01/Aug/2022:00:01:09 +0530] "GET /?XDEBUG_SESSION_START=phpstorm HTTP/1.1" 404 685
10.162.107.28 - - [01/Aug/2022:20:06:02 +0530] "GET /sitemap.xml HTTP/1.1" 404 685
10.162.107.28 - - [01/Aug/2022:20:06:02 +0530] "GET /.cobalt HTTP/1.1" 404 685
10.162.107.28 - - [01/Aug/2022:20:06:02 +0530] "GET /admin.back HTTP/1.1" 404 685
10.162.107.28 - - [01/Aug/2022:20:06:02 +0530] "GET /file HTTP/1.1" 404 685
10.162.107.28 - - [01/Aug/2022:20:06:02 +0530] "GET /wavemaster.internal HTTP/1.1" 404 685
10.162.107.28 - - [01/Aug/2022:20:06:02 +0530] "GET / HTTP/1.1" 404 685
10.162.107.28 - - [01/Aug/2022:20:06:02 +0530] "CXWZXA / HTTP/1.1" 404 685
10.162.107.28 - - [01/Aug/2022:20:06:02 +0530] "GET / HTTP/1.1" 404 685
10.162.107.28 - - [01/Aug/2022:20:06:02 +0530] "OPTIONS / HTTP/1.1" 404 685
10.162.107.28 - - [01/Aug/2022:20:06:02 +0530] "GET / HTTP/1.1" 404 685
10.162.107.28 - - [01/Aug/2022:20:06:02 +0530] "OPTIONS / HTTP/1.1" 404 685
10.162.107.28 - - [01/Aug/2022:20:06:02 +0530] "GET /cCqbqutTRDcJ.html HTTP/1.1" 404 685
10.162.107.28 - - [01/Aug/2022:20:06:02 +0530] "GET /cCqbqutTRDcJ.cgi HTTP/1.1" 404 685
10.162.107.28 - - [01/Aug/2022:20:06:02 +0530] "GET /cCqbqutTRDcJ.sh HTTP/1.1" 404 685
10.162.107.28 - - [01/Aug/2022:20:06:02 +0530] "GET /cCqbqutTRDcJ.pl HTTP/1.1" 404 685
10.162.107.28 - - [01/Aug/2022:20:06:02 +0530] "GET /cCqbqutTRDcJ.inc HTTP/1.1" 404 685
10.162.107.28 - - [01/Aug/2022:20:06:02 +0530] "GET /cCqbqutTRDcJ.shtml HTTP/1.1" 404 685
